student_id,question_id,bundle_id,tags,elapsed_time,correct
2,4789,3321,80,22000,1.0
2,4792,3324,88,19000,1.0
2,4793,3325,82,70000,0.0
2,4794,3326,85,56000,0.0
2,4795,3327,74,27000,1.0
2,4799,3331,107,54000,1.0
2,4799,3331,107,37000,1.0
2,4803,3335,71,55000,1.0
2,4813,3345,98,23000,1.0
2,4828,3360,129,36000,1.0
2,4831,3363,109,33000,1.0
2,4832,3364,119,19000,1.0
2,4833,3365,95,28000,1.0
2,4835,3367,121,29000,1.0
2,4836,3368,95,43000,0.0
2,4837,3369,90,34000,1.0
2,4838,3370,122,13000,1.0
2,4845,3377,90,34000,1.0
2,4850,3382,71,19000,1.0
2,4867,3399,71,33000,0.0
2,4872,3404,100,21000,1.0
2,4883,3415,132,83000,1.0
2,4886,3418,91,13000,0.0
2,4895,3427,76,40000,1.0
2,4901,3433,79,22000,1.0
2,4906,3438,82,20000,1.0
2,4912,3444,85,14000,1.0
2,4914,3446,83,35000,1.0
2,4921,3453,83,40000,1.0
2,4925,3457,87,14000,1.0
2,4926,3458,76,28000,1.0
2,4972,3504,74,54000,1.0
2,4975,3507,74,18000,1.0
2,5031,3563,144,17000,0.0
2,5037,3569,98,29000,1.0
2,5041,3573,134,39000,1.0
2,5043,3575,133,32000,1.0
2,5044,3576,108,11000,1.0
2,5049,3581,144,6000,1.0
2,5052,3584,107,13000,0.0
2,5053,3585,107,8000,1.0
2,5056,3588,110,44000,1.0
2,5057,3589,144,11000,1.0
2,5059,3591,107,12000,1.0
2,5060,3592,110,10000,1.0
2,5061,3593,107,11000,1.0
2,5063,3595,117,33000,0.0
2,5064,3596,93,18000,1.0
2,5066,3598,93,19000,1.0
2,5071,3603,93,35000,0.0
2,5075,3607,93,26000,1.0
2,5076,3608,106,14000,1.0
2,5077,3609,117,16000,0.0
2,5078,3610,117,25000,1.0
2,5082,3614,88,15000,1.0
2,5083,3615,85,10000,1.0
2,5084,3616,106,60000,0.0
2,5091,3623,129,34000,0.0
2,5095,3627,109,15000,1.0
2,5099,3631,119,32000,0.0
2,5102,3634,77,28000,1.0
2,5103,3635,100,37000,0.0
2,5104,3636,103,47000,1.0
2,5105,3637,85,36000,1.0
2,5110,3642,90,27000,1.0
2,5111,3643,76,43000,0.0
2,5117,3649,77,21000,1.0
2,5147,3679,74,20000,1.0
2,5161,3693,105,24000,1.0
2,5179,3711,74,25000,1.0
2,5212,3744,74,19000,1.0
2,5218,3750,95,17000,1.0
2,5220,3752,126,14000,1.0
2,5221,3753,123,20000,1.0
2,5222,3754,90,33000,1.0
2,5224,3756,90,71000,1.0
2,5225,3757,90,23000,1.0
2,5226,3758,121,45000,0.0
2,5228,3760,121,19000,1.0
2,5230,3762,122,29000,1.0
2,5231,3763,95,29000,1.0
2,5238,3770,138,45000,0.0
2,5242,3774,140,43000,0.0
2,5243,3775,123,33000,0.0
2,5246,3778,123,40000,0.0
2,5247,3779,90,21000,1.0
2,5248,3780,97,24000,0.0
2,5249,3781,90,62000,1.0
2,5250,3782,73,33000,0.0
2,5250,3782,73,20000,1.0
2,5251,3783,73,14000,0.0
2,5258,3790,87,24000,0.0
2,5259,3791,121,33000,1.0
2,5260,3792,121,32000,1.0
2,5261,3793,119,26000,1.0
2,5262,3794,108,21000,1.0
2,5263,3795,119,7000,0.0
2,5264,3796,122,48000,1.0
2,5265,3797,121,14000,0.0
2,5266,3798,121,20000,0.0
2,5267,3799,123,44000,1.0
2,5269,3801,119,62000,1.0
2,5272,3804,123,51000,1.0
2,5277,3809,93,28000,1.0
2,5279,3811,93,97000,0.0
2,5281,3813,93,17000,1.0
2,5283,3815,93,22000,0.0
2,5287,3819,79,26000,0.0
2,5288,3820,79,24000,0.0
2,5289,3821,79,19000,1.0
2,5307,3839,130,39000,1.0
2,5308,3840,130,97000,0.0
2,5309,3841,130,24000,0.0
2,5310,3842,105,18000,1.0
2,5312,3844,92,20000,0.0
2,5316,3848,113,26000,0.0
2,5320,3852,114,30000,0.0
2,5321,3853,114,38000,0.0
2,5322,3854,114,12000,0.0
2,5324,3856,81,39000,1.0
2,5328,3860,115,18000,1.0
2,5332,3864,116,25000,0.0
2,5333,3865,116,105000,1.0
2,5336,3868,92,9000,1.0
2,5337,3869,92,30000,1.0
2,5338,3870,116,18000,1.0
2,5339,3871,92,38000,1.0
2,5347,3879,72,66000,0.0
2,5348,3880,72,21000,1.0
2,5349,3881,81,15000,1.0
2,5351,3883,81,42000,1.0
2,5352,3884,81,27000,0.0
2,5353,3885,81,31000,0.0
2,5354,3886,90,19000,1.0
2,5357,3889,78,14000,1.0
2,5361,3893,78,25000,1.0
2,5373,3905,82,27000,1.0
2,5390,3922,138,10000,1.0
2,5391,3923,138,36000,1.0
2,5392,3924,138,24000,1.0
2,5393,3925,133,29000,0.0
2,5396,3928,133,29000,0.0
2,5400,3932,99,30000,1.0
2,5405,3937,97,35000,0.0
2,5407,3939,133,22000,1.0
2,5411,3943,72,41000,1.0
2,5413,3945,133,25000,1.0
2,5414,3946,134,37000,0.0
2,5416,3948,134,42000,1.0
2,5417,3949,133,41000,1.0
2,5420,3952,78,27000,1.0
2,5435,3967,96,16000,0.0
2,5437,3969,82,41000,1.0
2,5441,3973,96,16000,0.0
2,5442,3974,96,14000,1.0
2,5446,3978,86,28000,0.0
2,5451,3983,103,27000,0.0
2,5454,3986,82,8000,1.0
2,5455,3987,96,18000,0.0
2,5461,3993,106,23000,1.0
2,5464,3996,106,26000,1.0
2,5465,3997,106,13000,0.0
2,5472,4004,106,14000,1.0
2,5474,4006,106,15000,1.0
2,5478,4010,103,18000,1.0
2,5480,4012,106,32000,1.0
2,5481,4013,86,31000,1.0
2,5482,4014,86,20000,1.0
2,5484,4016,86,60000,1.0
2,5486,4018,96,26000,1.0
2,5490,4022,96,20000,1.0
2,5494,4026,82,7000,1.0
2,5495,4027,96,22000,1.0
2,5496,4028,82,19000,0.0
2,5501,4033,82,25000,1.0
2,5504,4036,106,17000,1.0
2,5505,4037,106,15000,1.0
2,5509,4041,96,16000,0.0
2,5510,4042,96,18000,0.0
2,5516,4048,82,13000,1.0
2,5526,4058,103,26000,0.0
2,5531,4063,80,24000,1.0
2,5545,4077,80,13000,1.0
2,5552,4084,80,14000,1.0
2,5560,4092,84,33000,0.0
2,5561,4093,84,53000,1.0
2,5565,4097,84,27000,1.0
2,5572,4104,84,54000,1.0
2,5574,4106,104,14000,0.0
2,5577,4109,84,29000,0.0
2,5584,4116,98,16000,1.0
2,5586,4118,84,45000,0.0
2,5593,4125,98,130000,1.0
2,5596,4128,104,10000,1.0
2,5600,4132,98,38000,1.0
2,5612,4144,88,15000,1.0
2,5615,4147,85,13000,1.0
2,5624,4156,96,15000,0.0
2,5630,4162,73,37000,1.0
2,5638,4170,94,29000,1.0
2,5642,4174,98,15000,0.0
2,5643,4175,71,23000,1.0
2,5646,4178,130,26000,0.0
2,5651,4183,72,35000,1.0
2,5652,4184,140,37000,0.0
2,5655,4187,72,22000,1.0
2,5655,4187,72,31000,1.0
2,5657,4189,72,21000,1.0
2,5661,4193,90,38000,1.0
2,5662,4194,87,21000,0.0
2,5663,4195,120,44000,1.0
2,5665,4197,73,21000,1.0
2,5669,4201,120,16000,1.0
2,5670,4202,119,18000,1.0
2,5673,4205,121,34000,0.0
2,5681,4213,89,42000,1.0
2,5681,4213,89,59000,1.0
2,5683,4215,137,20000,1.0
2,5684,4216,98,29000,1.0
2,5685,4217,104,13000,0.0
2,5686,4218,104,14000,0.0
2,5687,4219,124,64000,0.0
2,5694,4226,123,28000,0.0
2,5695,4227,123,55000,0.0
2,5702,4234,77,22000,1.0
2,5712,4244,83,37000,0.0
2,5715,4247,76,10000,1.0
2,5716,4248,76,17000,1.0
2,5717,4249,76,47000,0.0
2,5721,4253,76,19000,1.0
2,5725,4257,117,48000,0.0
2,5727,4259,105,16000,0.0
2,5731,4263,75,19000,0.0
2,5737,4269,75,22000,1.0
2,5738,4270,118,47000,1.0
2,5739,4271,94,23000,1.0
2,5740,4272,118,27000,1.0
2,5744,4276,129,24000,1.0
2,5746,4278,129,39000,0.0
2,5757,4289,103,16000,1.0
2,5758,4290,117,19000,0.0
2,5759,4291,100,24000,1.0
2,5763,4295,101,12000,0.0
2,5765,4297,91,31000,1.0
2,5767,4299,133,13000,1.0
2,5770,4302,108,63000,0.0
2,5771,4303,89,19000,1.0
2,5772,4304,109,9000,1.0
2,5773,4305,109,37000,0.0
2,5774,4306,109,20000,1.0
2,5775,4307,109,49000,0.0
2,5777,4309,107,23000,1.0
2,5779,4311,107,24000,1.0
2,5782,4314,89,38000,0.0
2,5783,4315,107,20000,1.0
2,5784,4316,144,10000,1.0
2,5785,4317,109,54000,0.0
2,5815,4347,74,17000,1.0
2,5838,4370,80,18000,1.0
2,5854,4386,104,40000,0.0
2,5862,4394,80,47000,0.0
2,5864,4396,80,12000,1.0
2,5877,4409,74,27000,1.0
2,5880,4412,74,61000,1.0
2,5898,4430,119,51000,1.0
2,5900,4432,120,36000,1.0
2,5909,4441,80,14000,1.0
2,5912,4444,80,42000,1.0
2,5918,4450,84,18000,1.0
2,5921,4453,104,19000,1.0
2,5925,4457,80,33000,0.0
2,5929,4461,122,30000,1.0
2,5929,4461,122,21000,1.0
2,5930,4462,80,35000,0.0
2,5932,4464,84,17000,0.0
2,5943,4475,84,41000,0.0
2,5944,4476,84,15000,1.0
2,5953,4485,80,22000,1.0
2,5954,4486,80,20000,1.0
2,5955,4487,80,35000,0.0
2,5956,4488,84,55000,1.0
2,5960,4492,104,50000,1.0
2,5962,4494,98,8000,1.0
2,5970,4502,80,22000,0.0
2,5977,4509,80,29000,1.0
2,5978,4510,80,13000,1.0
2,5995,4527,84,22000,1.0
2,5996,4528,104,50000,0.0
2,6008,4540,98,21000,1.0
2,6010,4542,104,7000,1.0
2,6014,4546,80,36000,1.0
2,6015,4547,98,18000,1.0
2,6017,4549,96,23000,1.0
2,6019,4551,86,23000,1.0
2,6020,4552,96,18000,1.0
2,6021,4553,82,29000,1.0
2,6022,4554,96,16000,1.0
2,6024,4556,103,65000,1.0
2,6025,4557,82,14000,1.0
2,6025,4557,82,19000,0.0
2,6026,4558,96,23000,0.0
2,6028,4560,96,11000,0.0
2,6030,4562,103,14000,0.0
2,6031,4563,82,46000,1.0
2,6033,4565,106,37000,0.0
2,6035,4567,106,34000,1.0
2,6040,4572,72,32000,1.0
2,6042,4574,106,21000,1.0
2,6044,4576,103,18000,1.0
2,6045,4577,103,18000,0.0
2,6052,4584,82,52000,0.0
2,6055,4587,121,50000,1.0
2,6057,4589,121,20000,0.0
2,6058,4590,87,40000,1.0
2,6059,4591,120,16000,0.0
2,6063,4595,73,20000,0.0
2,6068,4600,87,28000,0.0
2,6071,4603,126,60000,0.0
2,6072,4604,95,31000,0.0
2,6073,4605,123,23000,1.0
2,6076,4608,73,39000,0.0
2,6100,4632,95,22000,1.0
2,6102,4634,87,28000,1.0
2,6103,4635,121,19000,1.0
2,6104,4636,119,25000,0.0
2,6106,4638,90,39000,1.0
2,6110,4642,87,33000,1.0
2,6111,4643,121,23000,1.0
2,6114,4646,87,76000,1.0
2,6115,4647,120,15000,1.0
2,6116,4648,119,20000,1.0
2,6118,4650,87,31000,1.0
2,6124,4656,119,35000,1.0
2,6127,4659,73,27000,0.0
2,6128,4660,72,18000,1.0
2,6129,4661,119,46000,1.0
2,6136,4668,87,22000,1.0
2,6137,4669,119,39000,0.0
2,6137,4669,119,56000,0.0
2,6145,4677,76,18000,1.0
2,6147,4679,89,17000,1.0
2,6154,4686,77,17000,0.0
2,6156,4688,91,24000,1.0
2,6159,4691,85,36000,1.0
2,6159,4691,85,13000,1.0
2,6160,4692,92,20000,1.0
2,6163,4695,93,29000,0.0
2,6164,4696,94,20000,1.0
2,6170,4702,95,37000,0.0
2,6171,4703,96,41000,0.0
2,6174,4706,83,34000,1.0
2,6177,4709,99,38000,1.0
2,6179,4711,85,23000,1.0
2,6183,4715,140,56000,1.0
2,6185,4717,145,14000,1.0
2,6185,4717,145,9000,0.0
2,6186,4718,140,22000,1.0
2,6187,4719,140,42000,0.0
2,6189,4721,97,22000,0.0
2,6192,4724,87,69000,1.0
2,6193,4725,95,55000,1.0
2,6194,4726,123,36000,0.0
2,6197,4729,87,29000,1.0
2,6198,4730,90,70000,1.0
2,6199,4731,121,15000,1.0
2,6201,4733,119,28000,0.0
2,6202,4734,95,36000,0.0
2,6205,4737,82,29000,1.0
2,6209,4741,119,42000,0.0
2,6213,4745,88,28000,0.0
2,6221,4753,99,48000,1.0
2,6221,4753,99,57000,1.0
2,6224,4756,99,32000,1.0
2,6225,4757,99,14000,1.0
2,6231,4763,104,13000,1.0
2,6234,4766,90,57000,1.0
2,6239,4771,78,22000,1.0
2,6243,4775,100,17000,1.0
2,6243,4775,100,24000,1.0
2,6249,4781,76,14000,1.0
2,6250,4782,73,53000,0.0
2,6252,4784,83,13000,1.0
2,6254,4786,129,37000,1.0
2,6255,4787,97,31000,1.0
2,6292,4824,74,13000,1.0
2,6294,4826,105,22000,1.0
2,6300,4832,74,12000,1.0
2,6318,4850,129,14000,1.0
2,6320,4852,94,16000,0.0
2,6321,4853,129,18000,1.0
2,6324,4856,129,23000,1.0
2,6325,4857,129,26000,1.0
2,6326,4858,129,47000,0.0
2,6327,4859,94,37000,0.0
2,6328,4860,94,35000,0.0
2,6330,4862,94,38000,1.0
2,6331,4863,94,15000,0.0
2,6332,4864,94,55000,1.0
2,6333,4865,117,26000,0.0
2,6335,4867,79,25000,0.0
2,6336,4868,117,34000,0.0
2,6337,4869,79,31000,0.0
2,6338,4870,88,61000,0.0
2,6340,4872,117,63000,0.0
2,6351,4883,130,27000,1.0
2,6353,4885,130,16000,1.0
2,6355,4887,130,18000,0.0
2,6358,4890,130,36000,1.0
2,6362,4894,80,24000,1.0
2,6363,4895,130,51000,0.0
2,6364,4896,93,25000,1.0
2,6371,4903,85,45000,1.0
2,6372,4904,85,19000,1.0
2,6373,4905,85,29000,0.0
2,6374,4906,85,12000,1.0
2,6377,4909,85,20000,1.0
2,6378,4910,85,32000,1.0
2,6380,4912,85,23000,1.0
2,6383,4915,85,20000,1.0
2,6388,4920,85,17000,1.0
2,6395,4927,77,37000,1.0
2,6397,4929,77,10000,1.0
2,6404,4936,77,18000,1.0
2,6408,4940,77,11000,1.0
2,6410,4942,77,22000,1.0
2,6412,4944,106,35000,0.0
2,6413,4945,106,16000,0.0
2,6414,4946,106,27000,1.0
2,6415,4947,106,27000,0.0
2,6421,4953,77,14000,1.0
2,6425,4957,77,46000,1.0
2,6428,4960,85,11000,0.0
2,6431,4963,88,21000,1.0
2,6438,4970,85,27000,1.0
2,6440,4972,94,28000,1.0
2,6441,4973,133,14000,1.0
2,6442,4974,71,24000,1.0
2,6443,4975,94,36000,1.0
2,6445,4977,76,39000,1.0
2,6448,4980,85,17000,1.0
2,6450,4982,77,12000,1.0
2,6453,4985,105,26000,1.0
2,6454,4986,88,31000,1.0
2,6463,4995,86,52000,1.0
2,6465,4997,129,11000,1.0
2,6472,5004,83,22000,1.0
2,6478,5010,85,39000,1.0
2,6486,5018,105,23000,1.0
2,6488,5020,77,14000,1.0
2,6491,5023,130,12000,0.0
2,6494,5026,113,17000,1.0
2,6498,5030,92,9000,1.0
2,6499,5031,114,33000,0.0
2,6501,5033,113,23000,0.0
2,6502,5034,113,27000,1.0
2,6503,5035,114,18000,0.0
2,6507,5039,114,40000,0.0
2,6508,5040,114,62000,0.0
2,6509,5041,116,34000,0.0
2,6509,5041,116,36000,0.0
2,6512,5044,114,16000,0.0
2,6513,5045,116,35000,1.0
2,6514,5046,116,78000,0.0
2,6515,5047,116,26000,1.0
2,6518,5050,80,19000,1.0
2,6519,5051,80,38000,0.0
2,6520,5052,98,11000,0.0
2,6524,5056,121,27000,1.0
2,6525,5057,124,17000,0.0
2,6528,5060,90,34000,1.0
2,6530,5062,119,15000,0.0
2,6533,5065,120,32000,1.0
2,6534,5066,121,62000,1.0
2,6535,5067,119,20000,1.0
2,6538,5070,121,20000,0.0
2,6539,5071,90,19000,1.0
2,6541,5073,95,47000,1.0
2,6542,5074,87,33000,1.0
2,6543,5075,90,35000,1.0
2,6544,5076,95,34000,1.0
2,6545,5077,90,38000,1.0
2,6546,5078,119,34000,1.0
2,6547,5079,95,72000,1.0
2,6727,5133,80,26000,1.0
2,6732,5138,130,21000,0.0
2,6735,5141,129,48000,0.0
2,6740,5146,102,15000,1.0
2,6742,5148,104,27000,1.0
2,6745,5151,101,20000,1.0
2,6746,5152,104,55000,1.0
2,6755,5161,76,23000,1.0
2,6949,5214,83,35500,0.0
2,6950,5214,115,35500,1.0
2,6951,5214,143,35500,0.0
2,6952,5214,85,35500,1.0
2,7335,5322,152;149;177,49000,0.0
2,7336,5322,152;153;177,49000,1.0
2,7337,5322,152;156;177,49000,1.0
2,7338,5322,152;169;177,49000,1.0
2,8074,5545,11;7;183,20000,1.0
2,8098,5569,5;2;182,18000,1.0
2,8185,5656,74,46000,1.0
2,8192,5663,86,44000,1.0
2,8193,5664,130,24000,0.0
2,8198,5669,88,36000,1.0
2,8200,5671,71,35000,1.0
2,8205,5676,104,12000,1.0
2,8370,5721,85,19000,1.0
2,8376,5727,83,18000,1.0
2,8381,5732,84,27000,0.0
2,8396,5747,105,15000,1.0
2,8460,5811,105,55000,1.0
2,8462,5813,74,20000,1.0
2,8486,5837,74,52000,1.0
2,8493,5844,85,13000,1.0
2,8500,5851,77,22000,0.0
2,8515,5866,85,23000,1.0
2,8525,5876,85,27000,0.0
2,8536,5887,76,44000,0.0
2,8538,5889,77,50000,1.0
2,8546,5897,85,16000,1.0
2,8549,5900,85,59000,0.0
2,8556,5907,85,23000,1.0
2,8561,5912,85,19000,1.0
2,8593,5944,145,12000,1.0
2,8601,5952,85,43000,1.0
2,8610,5961,77,22000,1.0
2,8633,5984,76,21000,1.0
2,8644,5995,77,44000,0.0
2,8651,6002,121,34000,1.0
2,8653,6004,121,21000,1.0
2,8658,6009,73,29000,0.0
2,8659,6010,121,37000,1.0
2,8662,6013,119,32000,1.0
2,8663,6014,121,40000,1.0
2,8665,6016,119,20000,1.0
2,8666,6017,73,64000,0.0
2,8668,6019,87,39000,0.0
2,8679,6030,119,11000,0.0
2,8685,6036,121,17000,1.0
2,8687,6038,122,9000,1.0
2,8687,6038,122,42000,1.0
2,8692,6043,123,30000,0.0
2,8696,6047,119,12000,1.0
2,8696,6047,119,20000,1.0
2,8698,6049,87,30000,1.0
2,8720,6071,144,32000,1.0
2,8721,6072,144,47000,0.0
2,8723,6074,142,56000,0.0
2,8724,6075,142,22000,0.0
2,8726,6077,142,15000,1.0
2,8734,6085,142,65000,0.0
2,8735,6086,142,18000,0.0
2,8736,6087,142,26000,0.0
2,8745,6096,128,60000,1.0
2,8752,6103,128,23000,1.0
2,8757,6108,83,27000,1.0
2,8762,6113,77,12000,1.0
2,8784,6135,77,17000,1.0
2,8785,6136,77,19000,1.0
2,8794,6145,77,29000,1.0
2,8801,6152,76,9000,1.0
2,8803,6154,115,22000,0.0
2,8814,6165,113,28000,1.0
2,8816,6167,113,22000,0.0
2,8823,6174,108,46000,1.0
2,8830,6181,111,33000,0.0
2,8832,6183,111,26000,1.0
2,8839,6190,137,43000,0.0
2,8851,6202,110,21000,1.0
2,8852,6203,110,24000,1.0
2,8870,6221,76,17000,1.0
2,8879,6230,85,59000,1.0
2,8880,6231,77,12000,1.0
2,8882,6233,77,56000,0.0
2,8899,6250,85,12000,1.0
2,8907,6258,78,49000,0.0
2,8921,6272,92,39000,0.0
2,8927,6278,81,16000,1.0
2,8942,6293,78,24000,1.0
2,8955,6306,81,18000,1.0
2,8966,6317,78,15000,1.0
2,8985,6336,114,19000,0.0
2,8991,6342,78,11000,1.0
2,9001,6352,113,14000,1.0
2,9020,6371,81,16000,1.0
2,9039,6390,85,32000,0.0
2,9048,6399,76,18000,1.0
2,9053,6404,77,12000,0.0
2,9067,6418,85,22000,1.0
2,9070,6421,85,17000,1.0
2,9072,6423,85,13000,1.0
2,9091,6442,78,29000,1.0
2,9115,6466,76,24000,1.0
2,9119,6470,74,25000,1.0
2,9132,6483,77,42000,1.0
2,9135,6486,77,35000,0.0
2,9146,6497,85,17000,1.0
2,9148,6499,85,48000,1.0
2,9150,6501,77,20000,1.0
2,9154,6505,85,15000,1.0
2,9163,6514,77,37000,1.0
2,9166,6517,85,16000,1.0
2,9192,6543,85,29000,1.0
2,9193,6544,85,40000,0.0
2,9196,6547,76,23000,1.0
2,9201,6552,85,33000,1.0
2,9330,6681,95,18000,1.0
2,9333,6684,87,17000,1.0
2,9337,6688,95,37000,0.0
2,9348,6699,119,37000,1.0
2,9356,6707,95,24000,0.0
2,9372,6723,122,20000,1.0
2,9377,6728,93,24000,0.0
2,9392,6743,99,13000,1.0
2,9413,6764,90,48000,1.0
2,9426,6777,85,17000,0.0
2,9427,6778,85,19000,1.0
2,9433,6784,85,13000,1.0
2,9446,6797,85,17000,1.0
2,9452,6803,77,25000,0.0
2,9453,6804,77,22000,0.0
2,9460,6811,77,29000,0.0
2,9461,6812,77,12000,1.0
2,9469,6820,106,18000,0.0
2,9481,6832,76,21000,0.0
2,9505,6856,83,34000,1.0
2,9512,6863,83,32000,0.0
2,9532,6883,129,12000,1.0
2,9533,6884,94,20000,0.0
2,9539,6890,94,28000,0.0
2,9540,6891,129,16000,1.0
2,9555,6906,81,19000,1.0
2,9556,6907,118,12000,1.0
2,9561,6912,118,67000,1.0
2,9568,6919,75,20000,0.0
2,9578,6929,125,28000,0.0
2,9579,6930,95,23000,1.0
2,9583,6934,119,23000,1.0
2,9592,6943,119,39000,1.0
2,9594,6945,73,36000,0.0
2,9598,6949,121,63000,1.0
2,9599,6950,95,38000,1.0
2,9606,6957,89,25000,0.0
2,9607,6958,87,21000,1.0
2,9610,6961,119,34000,0.0
2,9610,6961,119,22000,1.0
2,9622,6973,90,39000,0.0
2,9627,6978,78,46000,0.0
2,9630,6981,78,30000,0.0
2,9631,6982,133,24000,1.0
2,9632,6983,78,28000,1.0
2,9638,6989,133,13000,1.0
2,9643,6994,78,36000,1.0
2,9649,7000,78,16000,1.0
2,9651,7002,78,51000,1.0
2,9661,7012,78,17000,1.0
2,9663,7014,78,53000,1.0
2,9671,7022,85,17000,1.0
2,9678,7029,85,43000,1.0
2,9679,7030,85,47000,1.0
2,9689,7040,85,16000,1.0
2,9717,7068,76,12000,1.0
2,9732,7083,76,10000,1.0
2,9736,7087,85,21000,1.0
2,9737,7088,85,25000,1.0
2,9746,7097,76,19000,1.0
2,9752,7103,77,34000,0.0
2,9757,7108,85,23000,1.0
2,9795,7146,98,11000,1.0
2,9798,7149,145,48000,1.0
2,9801,7152,145,40000,0.0
2,9815,7166,136,23000,1.0
2,9855,7206,83,29000,1.0
2,9863,7214,85,26000,0.0
2,9875,7226,77,15000,1.0
2,9881,7232,74,16000,1.0
2,9887,7238,76,21000,1.0
2,9894,7245,106,25000,1.0
2,9895,7246,74,19000,1.0
2,9899,7250,83,19000,1.0
2,9913,7264,85,21000,0.0
2,9917,7268,85,28000,1.0
2,9923,7274,85,45000,0.0
2,9925,7276,85,21000,1.0
2,9946,7297,77,18000,1.0
2,9974,7325,76,27000,1.0
2,9977,7328,76,17000,0.0
2,9984,7335,84,22000,0.0
2,9996,7347,83,16000,1.0
2,10004,7355,83,17000,1.0
2,10004,7355,83,16000,1.0
2,10007,7358,71,46000,1.0
2,10010,7361,78,21000,1.0
2,10017,7368,78,70000,1.0
2,10023,7374,78,49000,1.0
2,10038,7389,78,17000,0.0
2,10046,7397,78,24000,1.0
2,10051,7402,78,22000,1.0
2,10052,7403,78,20000,1.0
2,10059,7410,76,13000,1.0
2,10059,7410,76,12000,1.0
2,10077,7428,84,34000,0.0
2,10081,7432,83,55000,1.0
2,10082,7433,83,35000,0.0
2,10093,7444,83,18000,1.0
2,10109,7460,83,39000,1.0
2,10110,7461,77,21000,1.0
2,10111,7462,77,17000,1.0
2,10112,7463,76,15000,1.0
2,10118,7469,85,12000,1.0
2,10119,7470,77,21000,1.0
2,10122,7473,85,15000,0.0
2,10137,7488,77,9000,1.0
2,10139,7490,85,17000,1.0
2,10147,7498,76,12000,1.0
2,10149,7500,85,45000,0.0
2,10155,7506,77,11000,1.0
2,10167,7518,85,22000,1.0
2,10167,7518,85,38000,0.0
2,10172,7523,85,36000,1.0
2,10176,7527,85,31000,1.0
2,10185,7536,77,44000,0.0
2,10196,7547,77,15000,1.0
2,10201,7552,77,16000,1.0
2,10207,7558,76,26000,1.0
2,10215,7566,76,23000,1.0
2,10229,7580,84,16000,1.0
2,10247,7598,83,29000,1.0
2,10248,7599,83,12000,1.0
2,10264,7615,77,99000,1.0
2,10272,7623,76,20000,1.0
2,10276,7627,76,24000,1.0
2,10280,7631,85,11000,1.0
2,10281,7632,85,53000,0.0
2,10286,7637,76,15000,1.0
2,10290,7641,77,48000,0.0
2,10294,7645,85,44000,1.0
2,10296,7647,85,16000,1.0
2,10297,7648,83,9000,1.0
2,10301,7652,85,19000,1.0
2,10314,7665,74,34000,1.0
2,10317,7668,85,18000,1.0
2,11261,8314,30;44;49;184;181,21000,1.0
2,11262,8315,30;44;49;183;182,24000,1.0
2,17093,11330,77,20000,1.0
2,17203,11440,105,11000,1.0
3,266,266,24;26;181;184,32000,1.0
3,377,377,30;31;32;185;181,21000,1.0
3,1692,1498,53;184;183,38000,0.0
3,1693,1498,52;184;183,38000,0.0
3,1694,1498,52;184;183,38000,0.0
3,3638,2170,74,46000,0.0
3,4420,2952,84,37000,0.0
3,4607,3139,78,55000,0.0
3,6037,4569,82,142000,0.0
3,6112,4644,87,176000,1.0
4,3,3,14;2;179;183,51000,0.0
4,7,7,11;7;179;183,26000,1.0
4,10,10,17;7;182,22000,0.0
4,11,11,15;2;181,23000,1.0
4,15,15,14;2;181,24000,1.0
4,29,29,4;2;183,25000,0.0
4,40,40,11;7;181,26000,1.0
4,57,57,20;21;179;183,22000,1.0
4,65,65,12;2;183,25000,1.0
4,77,77,11;7;183,28000,0.0
4,104,104,6;7;181,51000,1.0
4,108,108,10;7;182,24000,0.0
4,111,111,13;2;181,24000,1.0
4,111,111,13;2;181,24000,1.0
4,115,115,15;2;183,23000,1.0
4,115,115,15;2;183,24000,1.0
4,135,135,4;2;183,25000,1.0
4,150,150,5;2;182,32000,1.0
4,173,173,17;7;182,26000,0.0
4,177,177,6;7;182,27000,0.0
4,177,177,6;7;182,27000,0.0
4,181,181,9;2;181,25000,1.0
4,187,187,4;2;181,22000,1.0
4,200,200,51;24;26;181;185,17000,0.0
4,200,200,51;24;26;181;185,17000,0.0
4,240,240,34;35;185;181,20000,1.0
4,240,240,34;35;185;181,20000,1.0
4,280,280,38;39;182;181,18000,1.0
4,280,280,38;39;182;181,18000,1.0
4,291,291,24;41;182;181,16000,1.0
4,295,295,34;42;181;182,19000,1.0
4,311,311,34;35;184;183,48000,1.0
4,312,312,23;24;25;183;181,14000,1.0
4,336,336,179;28;29;184;183,20000,0.0
4,336,336,179;28;29;184;183,19000,1.0
4,397,397,24;50;181;183,16000,1.0
4,406,406,46;47;183;181,22000,0.0
4,413,413,38;39;181;183,19000,1.0
4,413,413,38;39;181;183,20000,1.0
4,483,483,24;43;182;184,15000,1.0
4,526,526,28;29;183;185,21000,1.0
4,526,526,28;29;183;185,17000,1.0
4,539,539,179;34;35;181;185,17000,0.0
4,539,539,179;34;35;181;185,20000,1.0
4,564,564,24;43;181;182,48000,1.0
4,588,588,24;25;182;183,17000,1.0
4,588,588,24;25;182;183,23000,0.0
4,588,588,24;25;182;183,21000,0.0
4,588,588,24;25;182;183,47000,1.0
4,594,594,24;50;184;181,16000,0.0
